22.37	1.1	17.64	0.15	8.9
6.971	0.67	19.39	0.15	8.9
9.502	1.01	18.94	0.15	8.9
4.37	1.01	20	0.15	8.9
7.39	0.9	19.48	0.15	8.9
8.348	1.04	19.22	0.15	8.9
6.827	1.19	19.34	0.15	8.9
5.89	1.3	19.64	0.15	8.9
4.098	1.05	20.28	0.15	8.9
3.758	1.16	20.33	0.15	8.9
3.779	0.59	20.32	0.15	8.9
7.87	1.14	19.23	0.15	8.9
4.776	1.24	20.04	0.15	8.9
33.61	1.65	17.56	0.15	8.9
15.43	1.29	18.74	0.15	8.9
4.989	1.41	20.03	0.15	8.9
3.853	1.18	20.37	0.15	8.9
7.177	0.79	19.46	0.15	8.9
4.895	1.08	19.95	0.15	8.9
7.764	1.33	19.36	0.15	8.9
32.1	1.61	17.32	0.15	8.9
30.88	1.54	17.41	0.15	8.9
3.489	1	20.3	0.15	8.9
15.75	2.14	18.69	0.15	8.9
4.558	1.13	20.01	0.15	8.9
4.925	1.26	20.07	0.15	8.9
3.775	1.04	20.53	0.15	8.9
4.531	1.13	19.92	0.15	8.9
4.097	0.51	20.07	0.15	8.9
3.867	1.23	20.45	0.15	8.9
4.657	1.29	19.69	0.15	8.9
3.982	0.79	20.19	0.15	8.9
7.75	1.45	19.61	0.15	8.9
3.473	0.81	20.42	0.15	8.9
5.37	1.33	20.06	0.15	8.9
10.29	1.36	19.1	0.15	8.9
10.3	1.38	18.86	0.15	8.9
10.35	1.32	18.83	0.15	8.9
10.43	1.07	19.02	0.15	8.9
10.52	0.92	18.59	0.15	8.9
10.57	1.36	18.59	0.15	8.9
10.73	0.96	18.63	0.15	8.9
10.85	1.05	19	0.15	8.9
10.86	1.02	18.99	0.15	8.9
10.94	1.07	18.8	0.15	8.9
10.97	1.57	19.28	0.15	8.9
11.15	1.31	18.88	0.15	8.9
11.49	1.5	18.93	0.15	8.9
11.63	1.38	18.56	0.15	8.9
11.69	0.86	18.95	0.15	8.9
11.73	1.09	18.74	0.15	8.9
12.19	0.89	18.56	0.15	8.9
12.32	1.7	18.62	0.15	8.9
12.33	1.52	18.82	0.15	8.9
12.43	1.27	18.84	0.15	8.9
12.51	1.08	18.49	0.15	8.9
12.57	1.63	18.85	0.15	8.9
12.81	1.4	18.56	0.15	8.9
12.83	1.22	18.77	0.15	8.9
13.1	1.63	18.66	0.15	8.9
13.27	1.34	18.53	0.15	8.9
13.66	1.19	18.87	0.15	8.9
13.73	2.05	18.72	0.15	8.9
14.28	1.56	18.49	0.15	8.9
14.72	1.42	18.39	0.15	8.9
15.26	1.68	18.56	0.15	8.9
16.34	1.48	18.3	0.15	8.9
16.59	0.78	18.37	0.15	8.9
17.29	2.24	18.72	0.15	8.9
17.74	1.34	17.84	0.15	8.9
18.79	1.83	18.11	0.15	8.9
20.23	2.09	18.06	0.15	8.9
20.3	1.57	17.86	0.15	8.9
21.96	1.73	18.02	0.15	8.9
22.63	0.66	17.85	0.15	8.9
23.3	1.77	18.26	0.15	8.9
26.46	1.87	17.62	0.15	8.9
26.59	2.33	17.84	0.15	8.9
31.61	1.56	17.45	0.15	8.9
32.01	1.62	17.3	0.15	8.9
32.66	1.63	17.17	0.15	8.9
36.15	1.44	17.17	0.15	8.9
41.22	2.29	17.2	0.15	8.9
43.05	1.78	16.82	0.15	8.9
43.74	1.5	16.97	0.15	8.9
48.45	2.49	17.44	0.15	8.9
56.24	2.07	17.03	0.15	8.9
78	1.82	16.05	0.15	8.9
